mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_estimator__leaf_size	param_estimator__n_neighbors	param_estimator__weights	param_preprocessing_1__k	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	split10_test_score	split11_test_score	split12_test_score	split13_test_score	split14_test_score	split15_test_score	split16_test_score	split17_test_score	split18_test_score	split19_test_score	split20_test_score	split21_test_score	split22_test_score	split23_test_score	split24_test_score	split25_test_score	split26_test_score	split27_test_score	split28_test_score	split29_test_score	split30_test_score	split31_test_score	split32_test_score	split33_test_score	split34_test_score	split35_test_score	split36_test_score	split37_test_score	split38_test_score	split39_test_score	split40_test_score	split41_test_score	split42_test_score	split43_test_score	split44_test_score	split45_test_score	split46_test_score	split47_test_score	split48_test_score	split49_test_score	mean_test_score	std_test_score	rank_test_score
0.0015999078750610352	0.00031731618101699745	0.001307840347290039	0.00028862926890261837	10	1	distance	1	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 1}	0.5199341661440822	0.6988289378963688	0.8089472448330083	0.8232249265120015	0.6498925104615659	0.7170526596310192	0.771981728911007	0.8247553622710432	0.6994319320113161	0.5314703977256331	0.7909363388196834	0.8315580446193096	0.8125985570249352	0.6626772657964479	0.6554013925851854	0.8089398566454681	0.7373298047133002	0.7535577976319859	0.7120318312415677	0.6719056125877128	0.8313591280468162	0.6783983314051397	0.1311349866065965	0.8887341650190523	0.6501732756908916	0.79389236139399	0.8224514262287691	0.7614197371083381	0.6315603850578706	0.6803808148482381	0.7910015891600286	0.760006266606485	0.8043320750422436	0.6834196915420432	0.7151726613022495	0.9053160373149731	0.6946277327146135	0.7084262158266925	0.3540638670846996	0.8022582344047746	0.45607471040731606	0.8803430783038454	0.5769679393950542	0.5767689061009165	0.5683243534083569	0.05543780194184211	0.8544948468531675	0.7974210560198227	0.6793776937697154	0.7951084541795239	0.6963703436477362	0.16622414237722336	709
0.0015380859375	0.00018750316340446457	0.0012375259399414063	0.00016009708107407033	10	1	distance	2	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 2}	0.5199341661440822	0.6988289378963688	0.6945649928725544	0.8772154468462634	0.673608266216557	0.6375449308331691	0.7802582517690579	0.8512255448720436	0.6974740348712603	0.5774196460036864	0.8868688416166499	0.8278764960613993	0.8125985570249352	0.7297417092174059	0.665592188175355	0.7418381117630993	0.8482363751526245	0.7595026866932426	0.7117422185265443	0.6715089116990328	0.8431938008750183	0.7609097329854996	0.4060396434756828	0.8887341650190523	0.6501732756908916	0.7089356254903878	0.8194526934673719	0.761419737108338	0.6313037623856796	0.7200685131412743	0.7903490507706351	0.7806984858422192	0.8043774902026283	0.7694842192877754	0.7087776483303809	0.9043495210343016	0.712593939389342	0.7084262158266925	0.3491419779230315	0.8052659591684838	0.5643507757459917	0.8803430783038454	0.5752496337754394	0.642335431458476	0.7043869809321317	0.0507669305078674	0.8544948468531676	0.7964330531928141	0.8201867904278899	0.7928350426639068	0.7175015284937031	0.14991736195285865	685
0.0015296792984008788	0.00021951402197330867	0.0012475156784057617	0.00020214362336205192	10	1	distance	3	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 3}	0.41232733390855525	0.6729563940668768	0.6945649928725544	0.8772154468462635	0.673608266216557	0.6375449308331691	0.7752337851561747	0.8512255448720436	0.5676756937988332	0.5774196460036864	0.8868688416166499	0.8980227138942607	0.8310240904619985	0.7297417092174059	0.665592188175355	0.7414000628829094	0.8482363751526245	0.8636082489887681	0.6568991048229001	0.6950926070524095	0.8431938008750183	0.7609097329854996	0.4060396434756828	0.7557493973292564	0.727535798788271	0.7089356254903878	0.8206314030916967	0.7657816053526003	0.762819375981095	0.7200685131412743	0.8809856709010995	0.4982560768477007	0.7064024388756582	0.7694842192877754	0.6773494534359839	0.9121739479333679	0.712593939389342	0.6882714055846602	0.6724660049004256	0.8052659591684838	0.5643507757459917	0.8800131857799259	0.852630846573265	0.642335431458476	0.7043869809321317	0.33859465305529735	0.8519601088149055	0.7296598762368992	0.8201867904278899	0.8273813486040689	0.7273784923473042	0.12878572703171587	621
0.0016991186141967773	0.0002504983211581933	0.0013306760787963868	0.0002172964865401422	10	1	distance	4	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 4}	0.38807130441342597	0.6729556229940092	0.6740896062516077	0.7844960017583539	0.682477932849961	0.6391818941528762	0.781691564302978	0.8548879896327508	0.5676696520651777	0.48106550781396984	0.8160311468722634	0.8887149572279717	0.8317566037324761	0.7326622475024671	0.665592188175355	0.6652991976911418	0.8583233151168577	0.8722087050745557	0.6293318301092624	0.6956670438444733	0.8399923390408266	0.7069008330171376	0.41349315368582007	0.7504392584617409	0.7344652373233937	0.6781651664975985	0.8175227839057	0.7598092266048255	0.7628185321239875	0.7286340355656843	0.8829688905926528	0.5013037638963269	0.7021645069104991	0.7744596188045786	0.6828104487415114	0.919603333171108	0.8267517994477603	0.6669440445450533	0.6235559204873096	0.7914417624349405	0.5603843531493651	0.8741801459195382	0.8357862024956425	0.5859346300921846	0.6695480163725318	0.32886650689643315	0.8519601088149055	0.7670302937766572	0.6994077535182055	0.8287938548864993	0.7150851890694259	0.1325098710822828	703
0.0016716909408569336	0.0002971739114571124	0.0013610363006591798	0.00023493524832357443	10	1	distance	5	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 5}	0.4735529456335853	0.6719268874222076	0.6785402813399963	0.7833992840920232	0.7524275634438753	0.6150037289609684	0.7832616153037161	0.8543832556456024	0.5665305297662804	0.4718511842406191	0.8110755530094225	0.862417385747205	0.8317566037324761	0.7986078630078925	0.6730822536856911	0.6652991976911418	0.8635156529776388	0.868266011538036	0.6102801963655805	0.6983503703712706	0.8575982172656137	0.7051622429625063	0.41346436079783944	0.7504392584617409	0.7343223991925394	0.6773945336842309	0.8235233953687715	0.7489305856161512	0.7423432067371727	0.7286340355656843	0.881420888707942	0.5013037638963269	0.7922938979794658	0.7085452155233685	0.7304116650684859	0.9115966495984231	0.8242601109004697	0.7012960532615031	0.6637913231358707	0.7917010794490567	0.607885292347284	0.9027402682738725	0.8352244933248825	0.5859346300921846	0.7112198863035384	0.49537500426398506	0.8526867044728721	0.7670302937766572	0.7605642382971821	0.8422064930072322	0.7277461048500193	0.12019548787796556	617
0.0016779756546020507	0.00029509821542582804	0.0013821554183959962	0.0002500577644099936	10	1	distance	6	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 6}	0.4735529456335853	0.6740287497196809	0.6785402813399963	0.7833992840920232	0.7524275634438753	0.6150037289609684	0.8186384275233832	0.8547091949750372	0.5665305297662805	0.4718511842406191	0.8115177481837974	0.862417385747205	0.7939016535075765	0.7986078630078925	0.6719757257545671	0.6652991976911418	0.8635156529776388	0.8731925100281495	0.6102801963655805	0.6983503703712705	0.8573614123992239	0.6895565014314433	0.41346436079783944	0.8088858132325895	0.7358446323175691	0.6737544423841507	0.8235233953687715	0.7489305856161512	0.7479229166505061	0.736962440702873	0.888442130162851	0.5013037638963269	0.7923013032001203	0.7085452155233685	0.720786840096634	0.8347499050690909	0.8242601109004697	0.7012960532615031	0.6501967882431832	0.7917010794490567	0.607885292347284	0.90047564522552	0.8352244933248825	0.5854949042848013	0.7112198863035382	0.49537500426398506	0.8306490821215856	0.7670302937766572	0.7605642382971821	0.8422064930072322	0.7265557488854628	0.11883914156816777	645
0.0015697622299194337	0.00016383275010285425	0.0013150358200073242	0.00012850402772177191	10	1	distance	7	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 7}	0.4735529456335853	0.6736499891209305	0.6785402813399963	0.7833992840920232	0.7526407053721047	0.6150037289609684	0.8116353790598367	0.8548491212289001	0.5673126874604543	0.4718511842406191	0.8100152819867049	0.8478325551808132	0.7939016535075765	0.7986078630078925	0.6719757257545672	0.6652991976911418	0.8553390044920086	0.8734635807918396	0.6105698090806038	0.6983503703712706	0.8573614123992239	0.6895565014314433	0.41346436079783944	0.8093842243845226	0.7358446323175691	0.673140225141813	0.8236951315073757	0.7397007294874627	0.7479229166505061	0.736962440702873	0.8878870625660777	0.5013037638963269	0.7923013032001203	0.7085452155233685	0.720786840096634	0.8349016220229878	0.8244506974746418	0.7012960532615031	0.6501967882431833	0.7917010794490567	0.6110984666711792	0.90047564522552	0.8352244933248826	0.5854949042848013	0.7112198863035384	0.4962245285525685	0.8304060109492929	0.7670302937766572	0.7605642382971821	0.8422064930072322	0.7258408091450715	0.11807081500587276	667
0.0013890933990478515	0.0001233255866358533	0.0011399602890014649	9.521056159967061e-05	10	1	distance	8	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 8}	0.4735529456335853	0.6736499891209305	0.6785402813399963	0.7873681907884342	0.7517607410977476	0.614188077693438	0.8116353790598367	0.8548491212289	0.5738053332884577	0.47209547887727565	0.8100152819867048	0.8469701243318134	0.7939016535075765	0.8024232133831471	0.6721445175115177	0.6652991976911417	0.8553390044920086	0.8734635807918396	0.6107498056815044	0.6983503703712705	0.8573614123992239	0.6895565014314433	0.4134298093322627	0.8093842243845226	0.7351691569836198	0.673140225141813	0.8236951315073756	0.7387556065316123	0.7514292170859476	0.7370749260226104	0.8878870625660777	0.499815428099708	0.7923013032001203	0.7085452155233685	0.720786840096634	0.8349016220229878	0.8245826267988419	0.7012960532615031	0.6501967882431832	0.7917010794490567	0.6110984666711792	0.9000577437150304	0.8354156236300166	0.5854949042848012	0.7170556768540928	0.4962245285525685	0.8304749779909677	0.7757148670441685	0.7583273878438851	0.8422064930072322	0.7263418344159901	0.11807335212005592	649
0.0014166784286499022	0.00013655305420248525	0.00117218017578125	0.00012186867518905687	10	1	distance	9	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 9}	0.4735529456335853	0.6736499891209305	0.6785402813399963	0.7873681907884342	0.7517607410977476	0.614188077693438	0.8116353790598367	0.8548491212289001	0.5738053332884577	0.47209547887727565	0.8100152819867048	0.8469701243318133	0.7939016535075765	0.8024232133831471	0.6721445175115177	0.6652991976911418	0.8553390044920086	0.8734635807918396	0.6107498056815044	0.6983503703712706	0.8573614123992239	0.6895565014314433	0.4134298093322627	0.8093842243845226	0.7351691569836198	0.673140225141813	0.8236951315073756	0.7387556065316123	0.7514292170859476	0.7370749260226104	0.8878870625660777	0.499815428099708	0.7923013032001203	0.7085452155233685	0.720786840096634	0.8349016220229878	0.8245826267988419	0.7012960532615031	0.6501967882431833	0.7917010794490567	0.6110984666711792	0.9000577437150304	0.8354156236300166	0.5854949042848013	0.7170556768540928	0.4962245285525685	0.8304749779909677	0.7757148670441685	0.7583273878438851	0.8422064930072322	0.7263418344159901	0.11807335212005592	649
0.0014565801620483399	0.00016749636447459506	0.0011962127685546874	0.00014289122256890105	10	1	distance	10	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 1, 'estimator__weights': 'distance', 'preprocessing_1__k': 10}	0.4735529456335853	0.6736499891209305	0.5705311342623797	0.7873681907884342	0.7517607410977476	0.614188077693438	0.8116353790598367	0.7682358479918661	0.5740451949813377	0.47209547887727565	0.8100152819867048	0.8469701243318134	0.7939016535075765	0.8206895654920077	0.6721445175115177	0.7500062041605497	0.8553390044920086	0.8734635807918396	0.6107498056815044	0.5815541145578611	0.8573614123992239	0.6895565014314433	0.4134298093322627	0.8099720792942012	0.7351691569836198	0.8102780602775446	0.8238126889832059	0.7395717089807594	0.7576725534999016	0.7370749260226104	0.8878870625660777	0.49837173729468587	0.7227494352598832	0.7085452155233685	0.5292183448920532	0.8350065538355953	0.8245826267988419	0.7012960532615031	0.7044783146939964	0.7917010794490567	0.6110984666711792	0.9000577437150304	0.8354156236300166	0.5854949042848013	0.7170556768540928	0.4962245285525685	0.893136178254113	0.6795780397751587	0.7565971418137978	0.8422064930072322	0.7203634728617637	0.1242882469572594	681
0.0014761924743652345	0.00012662810937184437	0.001127781867980957	0.00011420390112301349	10	2	uniform	1	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 2, 'estimator__weights': 'uniform', 'preprocessing_1__k': 1}	0.7697351740458482	0.6947141662915879	0.8419957561872905	0.7994444850827338	0.7404681000723174	0.6720664898644173	0.7947313564889489	0.8108948634298926	0.7520813702374699	0.7082209325980887	0.8854360951043811	0.8773330510218921	0.8944284258567989	0.7088594981897487	0.6482585561399234	0.8219628357853941	0.7828059410302836	0.8493367777783002	0.7402998430255987	0.7432174611589368	0.8977279048449236	0.8029113023928776	0.5435186958547027	0.7780592144569018	0.7332743841263725	0.8348293974861749	0.8803478633428243	0.7725978564308914	0.7923968693744352	0.6989710462315065	0.8556564133043048	0.7789314328007166	0.7457703711109505	0.7465313232761607	0.8746196246654494	0.8865977726913835	0.7530086293114321	0.7126362778489251	0.6404855681161714	0.8813385643299526	0.5434475984216836	0.8515696250375836	0.7589021037726318	0.6006180740417641	0.6130594722815819	0.4425522650351761	0.8515973398143388	0.727286349517171	0.7773811000103216	0.8632845545033354	0.7636060961422719	0.09904004819183307	532
0.001675591468811035	0.00028223612117039614	0.0012534332275390624	0.00020275127764363772	10	2	uniform	2	{'estimator__leaf_size': 10, 'estimator__n_neighbors': 2, 'estimator__weights': 'uniform', 'preprocessing_1__k': 2}	0.7707121684322729	0.6862253361071275	0.7999593422576743	0.8154075310614349	0.7395308573408166	0.6811565301078135	0.7947313564889489	0.8601569198362661	0.7520813702374699	0.5989882140884719	0.8934214715018872	0.8773330510218921	0.8947835443916625	0.6874134909010619	0.6308858131457726	0.7556463130533098	0.7809636778827773	0.8569811702924501	0.7389849610754047	0.7432174611589368	0.9013813522827319	0.8360780502738722	0.4835440121500594	0.7745813346661228	0.7421296546774436	0.6840253773350142	0.8638053504024059	0.7724632623073859	0.7923968693744352	0.7336071173429211	0.8554203712224104	0.7743928221778907	0.7457796064789951	0.777147593171579	0.8746196246654494	0.885753683892227	0.781957881152273	0.7126362778489251	0.6405000977396867	0.8858729509495258	0.5719391714986004	0.8589445089618546	0.7589021037726318	0.5860853011542861	0.6709517693221629	0.4425522650351761	0.8516031061494859	0.7272822192436434	0.8141332791373805	0.8632845545033354	0.7605233841255048	0.1036125242609969	553
